id,page,series,name,is_secret,db_image_page,db_x,db_y,mapped_asset_path,mapped_catalog_series,mapped_catalog_name,mapped_source,identity_status,manifest_image_url,manifest_page_url
page-61-15-canola-flower,61,Sonny Angel Hello Jeju (2022),Canola Flower,,./assets/pages/page-061.png,1172,300,sonny_png_library/limited/special-collections/sonny-angel-hello-jeju-2022/04__canola-flower.png,Sonny Angel Hello Jeju (2022),Canola Flower,official-web,MATCHED,https://www.sonnyangel.com/renewal/wp-content/uploads/2022/09/canola_flower.png,https://www.sonnyangel.com/products/mini-figure-limited/
page-61-12-chocolate-pig,61,Sonny Angel Hello Jeju (2022),Chocolate Pig,,./assets/pages/page-061.png,1172,300,sonny_png_library/limited/special-collections/sonny-angel-hello-jeju-2022/01__chocolate-pig.png,Sonny Angel Hello Jeju (2022),Chocolate Pig,official-web,MATCHED,https://www.sonnyangel.com/renewal/wp-content/uploads/2022/09/chocolate_pig.png,https://www.sonnyangel.com/products/mini-figure-limited/
page-61-19-dol-hareubang-robby-angel,61,Sonny Angel Hello Jeju (2022),Dol Hareubang Robby Angel,,./assets/pages/page-061.png,1172,680,sonny_png_library/limited/special-collections/sonny-angel-hello-jeju-2022/08__dol-hareubang-robby-angel.png,hello jeju 2022,dol hareubang robby angel,official-web,REVIEW,,
page-61-16-halla-mountain,61,Sonny Angel Hello Jeju (2022),Halla Mountain,,./assets/pages/page-061.png,1172,680,sonny_png_library/limited/special-collections/sonny-angel-hello-jeju-2022/05__halla-mountain.png,Sonny Angel Hello Jeju (2022),Halla Mountain,official-web,MATCHED,https://www.sonnyangel.com/renewal/wp-content/uploads/2022/09/halla_mountain.png,https://www.sonnyangel.com/products/mini-figure-limited/
page-61-17-jeju-horse,61,Sonny Angel Hello Jeju (2022),Jeju Horse,,./assets/pages/page-061.png,1172,680,sonny_png_library/limited/special-collections/sonny-angel-hello-jeju-2022/06__jeju-horse.png,Sonny Angel Hello Jeju (2022),Jeju Horse,official-web,MATCHED,https://www.sonnyangel.com/renewal/wp-content/uploads/2022/09/jeju_horse.png,https://www.sonnyangel.com/products/mini-figure-limited/
page-61-18-jeju-surfer,61,Sonny Angel Hello Jeju (2022),Jeju Surfer,,./assets/pages/page-061.png,1172,680,sonny_png_library/limited/special-collections/sonny-angel-hello-jeju-2022/07__jeju-surfer.png,hello jeju 2022,jeju surfer,official-web,REVIEW,,
page-61-13-jeju-tangerine,61,Sonny Angel Hello Jeju (2022),Jeju Tangerine,,./assets/pages/page-061.png,1172,300,sonny_png_library/limited/special-collections/sonny-angel-hello-jeju-2022/02__jeju-tangerine.png,Sonny Angel Hello Jeju (2022),Jeju Tangerine,official-web,MATCHED,https://www.sonnyangel.com/renewal/wp-content/uploads/2022/09/jeju_tangerine.png,https://www.sonnyangel.com/products/mini-figure-limited/
page-62-05-chinese-panda,62,Chinoiserie Series,Chinese Panda,,./assets/pages/page-062.png,90,676,sonny_png_library/collaboration/collaboration-collections/chinoiserie-series/05__chinese-panda.png,Chinoiserie Series,Chinese Panda,official-web,MATCHED,,
page-62-02-kite-cockerel,62,Chinoiserie Series,Kite Cockerel,,./assets/pages/page-062.png,320,300,sonny_png_library/collaboration/collaboration-collections/chinoiserie-series/02__kite-cockerel.png,Chinoiserie Series,Kite Cockerel,official-web,MATCHED,,
page-62-07-lantern-dragon,62,Chinoiserie Series,Lantern Dragon,,./assets/pages/page-062.png,550,676,sonny_png_library/collaboration/collaboration-collections/chinoiserie-series/07__lantern-dragon.png,Chinoiserie Series,Lantern Dragon,official-web,MATCHED,,
page-62-08-lantern-robby-angel,62,Chinoiserie Series,Lantern Robby Angel,,./assets/pages/page-062.png,780,676,sonny_png_library/collaboration/collaboration-collections/chinoiserie-series/08__lantern-robby-angel.png,Chinoiserie Series,Lantern Robby Angel,official-web,MATCHED,,
page-62-06-paper-cutting-rabbit,62,Chinoiserie Series,Paper Cutting Rabbit,,./assets/pages/page-062.png,320,676,sonny_png_library/collaboration/collaboration-collections/chinoiserie-series/06__paper-cutting-rabbit.png,Chinoiserie Series,Paper Cutting Rabbit,official-web,MATCHED,,
page-62-04-peking-opera-peacock,62,Chinoiserie Series,Peking Opera Peacock,,./assets/pages/page-062.png,780,300,sonny_png_library/collaboration/collaboration-collections/chinoiserie-series/04__peking-opera-peacock.png,Chinoiserie Series,Peking Opera Peacock,official-web,MATCHED,,
page-62-01-porcelain-monkey,62,Chinoiserie Series,Porcelain Monkey,,./assets/pages/page-062.png,90,300,sonny_png_library/collaboration/collaboration-collections/chinoiserie-series/01__porcelain-monkey.png,Chinoiserie Series,Porcelain Monkey,official-web,MATCHED,,
page-62-03-tiger-like-cap,62,Chinoiserie Series,Tiger-like Cap,,./assets/pages/page-062.png,550,300,sonny_png_library/collaboration/collaboration-collections/chinoiserie-series/03__tiger-like-cap.png,Chinoiserie Series,Tiger Like Cap,official-web,REVIEW,,
page-62-10-big-apple,62,NewYork Series,Big Apple,,./assets/pages/page-062.png,1166,280,sonny_png_library/limited/special-collections/newyork-series/01__bigapple.png,NewYork Series,BigApple,official-web,REVIEW,https://www.sonnyangel.com/renewal/wp-content/uploads/2019/08/BigApple.png,https://www.sonnyangel.com/products/mini-figure-limited/
page-62-14-big-apple-robby-angel,62,NewYork Series,Big Apple Robby Angel,,./assets/pages/page-062.png,1166,280,sonny_png_library/limited/special-collections/newyork-series/05__big-apple-robby-angel.png,Newyork Series,Big Apple Robby Angel,official-web,MATCHED,,
page-62-09-broadway,62,NewYork Series,Broadway,,./assets/pages/page-062.png,1166,280,sonny_png_library/limited/special-collections/newyork-series/02__broadway.png,NewYork Series,Broadway,official-web,MATCHED,https://www.sonnyangel.com/renewal/wp-content/uploads/2019/08/Broadway.png,https://www.sonnyangel.com/products/mini-figure-limited/
page-62-13-ny-bull,62,NewYork Series,NY Bull,,./assets/pages/page-062.png,1166,280,sonny_png_library/limited/special-collections/newyork-series/06__ny-bull.png,Newyork Series,Ny Bull,official-web,MATCHED,,
page-62-11-statue-of-liberty,62,NewYork Series,Statue of Liberty,,./assets/pages/page-062.png,1166,280,sonny_png_library/limited/special-collections/newyork-series/04__statue-of-liberty.png,NewYork Series,Statue of Liberty,official-web,MATCHED,https://www.sonnyangel.com/renewal/wp-content/uploads/2019/08/Statue_of_Liberty.png,https://www.sonnyangel.com/products/mini-figure-limited/
page-62-12-yellow-cab,62,NewYork Series,Yellow Cab,,./assets/pages/page-062.png,1166,280,sonny_png_library/limited/special-collections/newyork-series/03__yellowcab.png,NewYork Series,YellowCab,official-web,REVIEW,https://www.sonnyangel.com/renewal/wp-content/uploads/2019/08/YellowCab.png,https://www.sonnyangel.com/products/mini-figure-limited/
page-62-17-cafe-time,62,Seoul Series,Cafe Time,,./assets/pages/page-062.png,1166,676,sonny_png_library/limited/special-collections/seoul-series/03__cafe-time.png,Seoul Series,Cafe Time,official-web,MATCHED,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_723_01.jpg,https://www.sonnyangel.com/products/mini-figure-limited/
page-62-15-hello,62,Seoul Series,Hello!,,./assets/pages/page-062.png,1166,676,sonny_png_library/limited/special-collections/seoul-series/01__hello.png,Seoul Series,Hello!,official-web,MATCHED,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_721_01.jpg,https://www.sonnyangel.com/products/mini-figure-limited/
page-62-18-love-sweets,62,Seoul Series,Love Sweets,,./assets/pages/page-062.png,1166,676,sonny_png_library/limited/special-collections/seoul-series/04__love-sweets.png,Seoul Series,Love Sweets,official-web,MATCHED,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_724_01.jpg,https://www.sonnyangel.com/products/mini-figure-limited/
page-62-21-seoul-strawberry-robby-angel,62,Seoul Series,Seoul Strawberry Robby Angel,,./assets/pages/page-062.png,1166,676,sonny_png_library/limited/other-collections/sonny-angel-terrace-seoul-limited-stuffed/01__seoul-strawberry-robby-angel.png,terrace seoul limited stuffed,seoul strawberry robby angel,official-web,REVIEW,,
page-62-16-time-for-a-break,62,Seoul Series,Time for a Break,,./assets/pages/page-062.png,1166,676,sonny_png_library/limited/special-collections/seoul-series/02__time-for-a-break.png,Seoul Series,Time For A Break,official-web,MATCHED,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_722_01.jpg,https://www.sonnyangel.com/products/mini-figure-limited/
page-62-20-welcome,62,Seoul Series,Welcome!,,./assets/pages/page-062.png,1166,676,sonny_png_library/limited/special-collections/seoul-series/06__welcome.png,Seoul Series,Welcome!,official-web,MATCHED,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_726_01.jpg,https://www.sonnyangel.com/products/mini-figure-limited/
page-62-19-yummy,62,Seoul Series,Yummy,,./assets/pages/page-062.png,1166,676,sonny_png_library/limited/special-collections/seoul-series/05__yummy.png,Seoul Series,Yummy,official-web,MATCHED,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_725_01.jpg,https://www.sonnyangel.com/products/mini-figure-limited/
page-63-09-cheetah,63,Animal Series Ver. 1 Special Color,Cheetah,,./assets/pages/page-063.png,1162,205,sonny_png_library/limited/animal-collections/animal-series-ver-1-special-color/01__cheetah.png,Animal Series Ver 1 Special Color,Cheetah,official-web,REVIEW,,
page-63-21-chipmunk,63,Animal Series Ver. 1 Special Color,Chipmunk,,./assets/pages/page-063.png,1162,678,sonny_png_library/limited/animal-collections/animal-series-ver-1-special-color/13__chipmunk.png,Animal Series Ver 1 Special Color,Chipmunk,official-web,REVIEW,,
page-63-10-cockerel,63,Animal Series Ver. 1 Special Color,Cockerel,,./assets/pages/page-063.png,1162,205,sonny_png_library/limited/animal-collections/animal-series-ver-1-special-color/02__cockerel.png,Animal Series Ver 1 Special Color,Cockerel,official-web,REVIEW,,
page-63-15-crocodile,63,Animal Series Ver. 1 Special Color,Crocodile,,./assets/pages/page-063.png,1162,585,sonny_png_library/limited/animal-collections/animal-series-ver-1-special-color/07__crocodile.png,Animal Series Ver 1 Special Color,Crocodile,official-web,REVIEW,,
page-63-17-dalmatian,63,Animal Series Ver. 1 Special Color,Dalmatian,,./assets/pages/page-063.png,1162,678,sonny_png_library/limited/animal-collections/animal-series-ver-1-special-color/09__dalmatian.png,Animal Series Ver 1 Special Color,Dalmatian,official-web,REVIEW,,
page-63-11-elephant,63,Animal Series Ver. 1 Special Color,Elephant,,./assets/pages/page-063.png,1162,205,sonny_png_library/limited/animal-collections/animal-series-ver-1-special-color/03__elephant.png,Animal Series Ver 1 Special Color,Elephant,official-web,REVIEW,,
page-63-18-frog,63,Animal Series Ver. 1 Special Color,Frog,,./assets/pages/page-063.png,1162,678,sonny_png_library/limited/animal-collections/animal-series-ver-1-special-color/10__frog.png,Animal Series Ver 1 Special Color,Frog,official-web,REVIEW,,
page-63-16-koala,63,Animal Series Ver. 1 Special Color,Koala,,./assets/pages/page-063.png,1162,585,sonny_png_library/limited/animal-collections/animal-series-ver-1-special-color/08__koala.png,Animal Series Ver 1 Special Color,Koala,official-web,REVIEW,,
page-63-20-lion,63,Animal Series Ver. 1 Special Color,Lion,,./assets/pages/page-063.png,1162,678,sonny_png_library/limited/animal-collections/animal-series-ver-1-special-color/12__lion.png,Animal Series Ver 1 Special Color,Lion,official-web,REVIEW,,
page-63-13-monkey,63,Animal Series Ver. 1 Special Color,Monkey,,./assets/pages/page-063.png,1162,585,sonny_png_library/limited/animal-collections/animal-series-ver-1-special-color/05__monkey.png,Animal Series Ver 1 Special Color,Monkey,official-web,REVIEW,,
page-63-12-panda,63,Animal Series Ver. 1 Special Color,Panda,,./assets/pages/page-063.png,1162,585,sonny_png_library/limited/animal-collections/animal-series-ver-1-special-color/04__panda.png,Animal Series Ver 1 Special Color,Panda,official-web,REVIEW,,
page-63-19-rabbit,63,Animal Series Ver. 1 Special Color,Rabbit,,./assets/pages/page-063.png,1162,678,sonny_png_library/limited/animal-collections/animal-series-ver-1-special-color/11__rabbit.png,Animal Series Ver 1 Special Color,Rabbit,official-web,REVIEW,,
page-63-14-tiger,63,Animal Series Ver. 1 Special Color,Tiger,,./assets/pages/page-063.png,1162,585,sonny_png_library/limited/animal-collections/animal-series-ver-1-special-color/06__tiger.png,Animal Series Ver 1 Special Color,Tiger,official-web,REVIEW,,
page-63-04-chibariyo,63,Okinawa Series,CHIBARIYO,,./assets/pages/page-063.png,870,250,sonny_png_library/limited/special-collections/okinawa-series/06__chibariyo-good-luck.png,Okinawa Series,Chibariyo (Good Luck),official-web,REVIEW,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_734_01.jpg,https://www.sonnyangel.com/products/mini-figure-limited/
page-63-01-chimu-don-don,63,Okinawa Series,CHIMU DON DON!,,./assets/pages/page-063.png,150,250,sonny_png_library/limited/special-collections/okinawa-series/03__chimu-don-don-spark-joy.png,Okinawa Series,Chimu Don Don (Spark Joy),official-web,REVIEW,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_731_01.jpg,https://www.sonnyangel.com/products/mini-figure-limited/
page-63-05-haisai,63,Okinawa Series,Haisai!,,./assets/pages/page-063.png,150,678,sonny_png_library/limited/special-collections/okinawa-series/01__haisai-hello.png,Okinawa Series,Haisai (Hello),official-web,REVIEW,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_729_01.jpg,https://www.sonnyangel.com/products/mini-figure-limited/
page-63-02-masan,63,Okinawa Series,MASAN!,,./assets/pages/page-063.png,390,250,sonny_png_library/limited/special-collections/okinawa-series/02__masan-yummy.png,Okinawa Series,Masan (Yummy),official-web,REVIEW,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_730_01.jpg,https://www.sonnyangel.com/products/mini-figure-limited/
page-63-06-nankuru-naisa,63,Okinawa Series,NANKURU NAISA,,./assets/pages/page-063.png,390,678,sonny_png_library/limited/special-collections/okinawa-series/04__nankuru-naisa-don-t-worry.png,Okinawa Series,Nankuru Naisa (Don't Worry),official-web,REVIEW,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_732_01.jpg,https://www.sonnyangel.com/products/mini-figure-limited/
page-63-08-pineapple-robby-angel,63,Okinawa Series,Pineapple Robby Angel,,./assets/pages/page-063.png,870,678,sonny_png_library/limited/special-collections/okinawa-series/08__pineapple-robby-angel.png,Okinawa Series,Pineapple Robby Angel,official-web,MATCHED,,
page-63-07-pineapple-swimmer,63,Okinawa Series,Pineapple Swimmer,,./assets/pages/page-063.png,630,678,sonny_png_library/limited/special-collections/okinawa-series/07__pineapple-swimmer.png,Okinawa Series,Pineapple Swimmer,official-web,MATCHED,,
page-63-03-yuimaru,63,Okinawa Series,Yuimaru,,./assets/pages/page-063.png,630,250,sonny_png_library/limited/special-collections/okinawa-series/05__yuimaru-unity.png,Okinawa Series,Yuimaru (Unity),official-web,REVIEW,https://www.sonnyangel.com/renewal/wp-content/uploads/2018/10/SA_733_01.jpg,https://www.sonnyangel.com/products/mini-figure-limited/
page-64-04-bear,64,Animal Series Ver. 2 Special Color,Bear,,./assets/pages/page-064.png,110,430,sonny_png_library/limited/animal-collections/animal-series-ver-2-special-color/04__bear.png,Animal Series Ver 2 Special Color,Bear,official-web,REVIEW,,
page-64-12-cow,64,Animal Series Ver. 2 Special Color,Cow,,./assets/pages/page-064.png,535,666,sonny_png_library/limited/animal-collections/animal-series-ver-2-special-color/12__cow.png,Animal Series Ver 2 Special Color,Cow,official-web,REVIEW,,
page-64-01-fawn,64,Animal Series Ver. 2 Special Color,Fawn,,./assets/pages/page-064.png,255,165,sonny_png_library/limited/animal-collections/animal-series-ver-2-special-color/01__fawn.png,Animal Series Ver 2 Special Color,Fawn,official-web,REVIEW,,
page-64-08-giraffe,64,Animal Series Ver. 2 Special Color,Giraffe,,./assets/pages/page-064.png,670,430,sonny_png_library/limited/animal-collections/animal-series-ver-2-special-color/08__giraffe.png,Animal Series Ver 2 Special Color,Giraffe,official-web,REVIEW,,
page-64-13-kappa,64,Animal Series Ver. 2 Special Color,Kappa,,./assets/pages/page-064.png,670,666,sonny_png_library/limited/animal-collections/animal-series-ver-2-special-color/13__kappa.png,Animal Series Ver 2 Special Color,Kappa,official-web,REVIEW,,
page-64-03-lesser-panda,64,Animal Series Ver. 2 Special Color,Lesser Panda,,./assets/pages/page-064.png,535,165,sonny_png_library/limited/animal-collections/animal-series-ver-2-special-color/03__lesser-panda.png,Animal Series Ver 2 Special Color,Lesser Panda,official-web,REVIEW,,
page-64-10-mouse,64,Animal Series Ver. 2 Special Color,Mouse,,./assets/pages/page-064.png,255,666,sonny_png_library/limited/animal-collections/animal-series-ver-2-special-color/10__mouse.png,Animal Series Ver 2 Special Color,Mouse,official-web,REVIEW,,
page-64-05-parakeet,64,Animal Series Ver. 2 Special Color,Parakeet,,./assets/pages/page-064.png,255,430,sonny_png_library/limited/animal-collections/animal-series-ver-2-special-color/05__parakeet.png,Animal Series Ver 2 Special Color,Parakeet,official-web,REVIEW,,
page-64-02-pig,64,Animal Series Ver. 2 Special Color,Pig,,./assets/pages/page-064.png,395,165,sonny_png_library/limited/animal-collections/animal-series-ver-2-special-color/02__pig.png,Animal Series Ver 2 Special Color,Pig,official-web,REVIEW,,
